match_id,is_home,opponent,our_score,opponent_score,motm_first_name,motm_last_name,manager,event_id,match_time,minutes_played,result
0xa086f88b9a93e469,False,AJAX,3,0,Brian,Brobbey,UNGA,1342,1728327381,65,Galibiyet
0xa086f88b9a9342f3,True,MARSEILLE,2,2,Arthur,Cabral,DENIZ AVSAR,1342,1728326998,95,Beraberlik
0xa086f88b9a929a03,True,LARRY F.C,3,1,Jules,Koundé,GUARDIOLA,0,1728326586,92,Galibiyet
0xa086f88b9a8ae8b4,True,FC BARCALONA,4,1,Vinícius,Júnior,HANSI FLICK,0,1728321982,75,Galibiyet
0xa086f88b9a5b90b3,True,MOHD,2,2,Jonathan,David,MOHD,0,1728286421,92,Beraberlik
0xa086f88b9a3e67c1,False,SUDAN,1,2,Jonathan,David,ZIZO,0,1728251935,90,Mağlubiyet
0xa086f88b9a3defeb,True,BARCELONA,3,2,Cristiano,Ronaldo,ASBANEY,0,1728251531,92,Galibiyet
0xa086f88b99d0e7b9,True,Dream FC,1,0,Cristiano,Ronaldo,GV BRONCKHORST,0,1728166891,67,Galibiyet
0xa086f88b99bb034c,True,Dream FC,0,0,,Ederson,FOFEN,0,1728151770,19,Beraberlik
0xa086f88b99ba48fe,True,TURKIYE,3,2,Cristiano,Ronaldo,SEON,0,1728151336,94,Galibiyet
0xa086f88b99b99ae9,False,Dream FC,2,2,Phil,Foden,COACH,0,1728150944,92,Beraberlik
0xa086f88b99b8eed5,True,MANCHESTER UNITED,1,1,Rúben,Dias,TEN XAK,0,1728150568,91,Beraberlik
0xa086f88b99ad1bc4,True,NORTH KOREA,2,3,Vinícius,Júnior,KIM JONG UN,0,1728144063,91,Mağlubiyet
0xa086f88b99962c6d,True,MARSEILLE,1,0,Arthur,Cabral,TOMAS TUCHEL,1342,1728129977,93,Galibiyet
0xa086f88b9995822e,True,AHMED NIJOR,1,2,Cristiano,Ronaldo,SAID,0,1728129514,93,Mağlubiyet
0xa086f88b9994d51f,True,HJJBJKNJNUDUDHEKDAZ,4,6,Cristiano,Ronaldo,JWJDHD,0,1728129030,93,Mağlubiyet
0xa086f88b9946355b,True,CSKA,2,1,Mohamed,Salah,ROMARIO,0,1728065344,94,Galibiyet
0xa086f88b99457e9c,True,CRVENA ZVEZDA,2,0,,Ederson,NEMANJA,0,1728064942,92,Galibiyet
0xa086f88b9944bdf6,True,KARS SPOR,3,2,Cristiano,Ronaldo,OKAN BURUK,0,1728064533,92,Galibiyet
0xa086f88b993efb43,True,TUZLA SPOR,1,0,Min-Jae,Kim,HUSEYIN,2,1728061480,93,Galibiyet
0xa086f88b993c2fb6,False,TUZLA SPOR,0,2,Mohamed,Salah,HUSEYIN,2,1728060032,92,Mağlubiyet
0xa086f88b993a9c0f,False,TUZLA SPOR,2,3,Jules,Koundé,HUSEYIN,2,1728059233,92,Mağlubiyet
0xa086f88b992ffbda,True,Dream FC,2,2,Rafael,Leão,MIRJALOL,0,1728053837,91,Beraberlik
0xa086f88b992f28f8,False,ORDUSPOR,2,4,Virgil,van Dijk,TANER AKDOGAN,0,1728053424,95,Mağlubiyet
0xa086f88b992e509a,True,LHO FOOTBALL CLUBS,2,0,Marc-Andre,Ter Stegen,MIG10,0,1728052983,92,Galibiyet
0xa086f88b98cc1d45,False,REAL MADRID,0,3,Vinícius,Júnior,OLCAN,0,1727964934,39,Mağlubiyet
0xa086f88b98cb9f24,True,ADNAN,2,2,Vinícius,Júnior,ADNAN,0,1727964528,93,Beraberlik
0xa086f88b98cb1c30,False,FENERBAHCE,1,4,Jonathan,David,JOSE MORINHO,0,1727964105,92,Mağlubiyet
0xa086f88b98cab631,True,LIVERPOLL,1,1,Kylian,Mbappé,CARLO ANCELOTTI,0,1727963776,90,Beraberlik
0xa086f88b98c02650,False,GALATASARAY,0,2,David,de Gea,MANAGER,0,1727954281,49,Mağlubiyet
0xa086f88b98bfbfb8,True,Dream FC,0,0,,Ederson,BIYIKLI,0,1727953886,93,Beraberlik
0xa086f88b98b1431d,True,FC ZARBDOR,0,0,Jules,Koundé,BURXONJON,0,1727937269,93,Beraberlik
0xa086f88b98779de2,True,GALATASARAY,1,2,Kylian,Mbappé,AYKUT KOCAMAN,0,1727883860,90,Mağlubiyet
0xa086f88b9876e473,False,Dream FC,2,2,Cristiano,Ronaldo,DIARRA,0,1727883415,100,Beraberlik
0xa086f88b983143cd,False,PEPSI FC,1,3,Jonathan,David,FIGO LERRY,0,1727826009,92,Mağlubiyet
0xa086f88b9830d383,False,FC GUS,2,2,Erling,Haaland,GUSTAV,0,1727825624,90,Beraberlik
0xa086f88b983073cf,False,Dream FC,0,0,Jules,Koundé,MANAGER TARIG ,0,1727825296,90,Beraberlik
0xa086f88b97ad0292,True,ALAHLY FC,0,0,Virgil,van Dijk,M KOLLER,0,1727732737,90,Beraberlik
0xa086f88b97ac6316,False,Dream FC,2,2,Vinícius,Júnior,MANAGER,0,1727732342,91,Beraberlik
0xa086f88b976d51f3,False,AFORWORLD1,0,0,N'golo,Kanté,REY DOMAS,0,1727695605,91,Beraberlik
0xa086f88b97618392,False,MAC FC,1,2,John,Stones,MALI,0,1727682142,92,Mağlubiyet
0xa086f88b97611df3,False,PRAGUE STARS,3,3,Andrew,Robertson,JAN,0,1727681594,94,Beraberlik
0xa086f88b9760da79,False,FC BARCELONA,1,2,Cristiano,Ronaldo,KARABAKH AZE,0,1727681222,91,Mağlubiyet
0xa086f88b974aa4e0,True,HATAYTULEYCIYE,2,2,Kylian,Mbappé,ISMAIL TULEYCIYE,0,1727649216,92,Beraberlik
0xa086f88b974a32c9,True,Dream FC,2,2,Robert,Lewandowski,MANAGER,0,1727648730,92,Beraberlik
0xa086f88b972bf3c6,True,SNOWDONIA CF,2,2,Erling,Haaland,K BRANDON,0,1727623390,90,Beraberlik
0xa086f88b972b6e71,False,Dream FC,1,1,Virgil,van Dijk,YACOUB OG,0,1727623027,90,Beraberlik
0xa086f88b9722bdad,True,Dream FC,2,3,Victor,Osimhen,AHMED,0,1727616596,91,Mağlubiyet
0xa086f88b97222fc2,True,CHELSEA,4,3,Kylian,Mbappé,TUCHEL,0,1727616167,93,Galibiyet
0xa086f88b971502c9,True,SHIGZ FC,3,2,Cristiano,Ronaldo,SHIGO,0,1727605058,91,Galibiyet
0xa086f88b971492f6,False,MEFEDRON,0,1,Virgil,van Dijk,BELARUS,0,1727604661,92,Mağlubiyet
